GeneID,Symbol,Description,dirsign,BCC count,BCC proportion,SCC count,SCC proportion,Proportion_Test Rank,HG_Test Rank,StudentT Rank,Minimal Rank
100169754,RNA5S3,"RNA, 5S ribosomal 3",DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
100169755,RNA5S4,"RNA, 5S ribosomal 4",DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
100169756,RNA5S5,"RNA, 5S ribosomal 5",DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
100169757,RNA5S6,"RNA, 5S ribosomal 6",DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
100169758,RNA5S7,"RNA, 5S ribosomal 7",DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
100169759,RNA5S8,"RNA, 5S ribosomal 8",DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
100169760,RNA5S9,"RNA, 5S ribosomal 9",DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
100169761,RNA5S10,"RNA, 5S ribosomal 10",DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
100169762,RNA5S11,"RNA, 5S ribosomal 11",DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
100169763,RNA5S12,"RNA, 5S ribosomal 12",DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
100169764,RNA5S13,"RNA, 5S ribosomal 13",DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
100169765,RNA5S14,"RNA, 5S ribosomal 14",DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
100169766,RNA5S15,"RNA, 5S ribosomal 15",DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
100169767,RNA5S16,"RNA, 5S ribosomal 16",DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
58480,RHOU,ras homolog family member U,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,8218.0,8218.0
574029,DUSP5P1,dual specificity phosphatase 5 pseudogene 1,UP,20.0,0.8,5.0,0.5,2382.0,2443.0,12907.0,2382.0
100169768,RNA5S17,"RNA, 5S ribosomal 17",DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
105373159,RAB4A-AS1,RAB4A antisense RNA 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,18887.0,8415.0
5867,RAB4A,"RAB4A, member RAS oncogene family",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,7357.0,7357.0
126731,CCSAP,"centriole, cilia and spindle associated protein",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,11434.0,8415.0
58,ACTA1,"actin alpha 1, skeletal muscle",DOWN,22.0,0.88,10.0,1.0,4683.0,5128.0,17672.0,4683.0
55746,NUP133,nucleoporin 133,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,5851.0,5851.0
101927478,NUP133-DT,NUP133 divergent transcript,DOWN,1.0,0.04,1.0,0.1,5896.0,5972.0,19478.0,5896.0
23456,ABCB10,ATP binding cassette subfamily B member 10,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,14660.0,8415.0
27097,TAF5L,TATA-box binding protein associated factor 5 like,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,18073.0,8415.0
9816,URB2,URB2 ribosome biogenesis homolog,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,9357.0,8415.0
2590,GALNT2,polypeptide N-acetylgalactosaminyltransferase 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,11557.0,8415.0
79605,PGBD5,piggyBac transposable element derived 5,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,21087.0,8415.0
22796,COG2,component of oligomeric golgi complex 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,9832.0,8415.0
183,AGT,angiotensinogen,UP,25.0,1.0,7.0,0.7,890.0,1230.0,9391.0,890.0
10753,CAPN9,calpain 9,UP,25.0,1.0,3.0,0.3,77.0,109.0,6463.0,77.0
79573,TTC13,tetratricopeptide repeat domain 13,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,12204.0,8415.0
64801,ARV1,"ARV1 homolog, fatty acid homeostasis modulator",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,15563.0,8415.0
375061,FAM89A,family with sequence similarity 89 member A,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,6497.0,6497.0
100302132,MIR1182,microRNA 1182,DOWN,22.0,0.88,10.0,1.0,4683.0,5128.0,9221.0,4683.0
440730,TRIM67,tripartite motif containing 67,UP,21.0,0.84,5.0,0.5,2038.0,1740.0,11582.0,1740.0
149373,TRIM67-AS1,TRIM67 antisense RNA 1,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
8443,GNPAT,glyceronephosphate O-acyltransferase,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,8449.0,8415.0
149371,EXOC8,exocyst complex component 8,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,15326.0,8415.0
83932,SPRTN,SprT-like N-terminal domain,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,10860.0,8415.0
54583,EGLN1,egl-9 family hypoxia inducible factor 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,22036.0,8415.0
645339,SNRPD2P2,small nuclear ribonucleoprotein D2 pseudogene 2,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
100303453,TSNAX-DISC1,TSNAX-DISC1 readthrough (NMD candidate),DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,8517.0,8415.0
7257,TSNAX,translin associated factor X,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,7383.0,7383.0
27185,DISC1,DISC1 scaffold protein,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,6871.0,6871.0
27184,DISC2,disrupted in schizophrenia 2,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
104472714,DISC1-IT1,DISC1 intronic transcript 1,DOWN,1.0,0.04,1.0,0.1,5896.0,5972.0,19478.0,5896.0
57568,SIPA1L2,signal induced proliferation associated 1 like 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,22831.0,8415.0
54627,MAP10,microtubule associated protein 10,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,10323.0,8415.0
84284,NTPCR,"nucleoside-triphosphatase, cancer-related",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,18795.0,8415.0
80003,PCNX2,pecanex 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,6638.0,6638.0
84451,MAP3K21,mitogen-activated protein kinase kinase kinase 21,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,9572.0,8415.0
3775,KCNK1,potassium two pore domain channel subfamily K member 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,2944.0,2944.0
100616390,MIR4427,microRNA 4427,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
148641,SLC35F3,solute carrier family 35 member F3,DOWN,24.0,0.96,10.0,1.0,6236.0,7696.0,16050.0,6236.0
102724100,SLC35F3-AS1,SLC35F3 antisense RNA 1,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
100616380,MIR4671,microRNA 4671,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
101927765,COA6-AS1,COA6 antisense RNA 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,22771.0,8415.0
388753,COA6,cytochrome c oxidase assembly factor 6,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,22129.0,8415.0
6894,TARBP1,TAR (HIV-1) RNA binding protein 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,2595.0,2595.0
359948,IRF2BP2,interferon regulatory factor 2 binding protein 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,682.0,682.0
101927851,LNCATV,lncRNA negative regulator of antiviral signaling,DOWN,14.0,0.56,7.0,0.7,5747.0,5355.0,21710.0,5355.0
9804,TOMM20,translocase of outer mitochondrial membrane 20,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,4212.0,4212.0
677802,SNORA14B,"small nucleolar RNA, H/ACA box 14B",UP,1.0,0.04,0.0,0.0,6520.0,7696.0,19787.0,6520.0
23029,RBM34,RNA binding motif protein 34,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,12657.0,8415.0
51742,ARID4B,AT-rich interaction domain 4B,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,2306.0,2306.0
100616224,MIR4753,microRNA 4753,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
9453,GGPS1,geranylgeranyl diphosphate synthase 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,6889.0,6889.0
6905,TBCE,tubulin folding cofactor E,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,4971.0,4971.0
148789,B3GALNT2,"beta-1,3-N-acetylgalactosaminyltransferase 2",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,8389.0,8389.0
2786,GNG4,G protein subunit gamma 4,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,10525.0,8415.0
1130,LYST,lysosomal trafficking regulator,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,19283.0,8415.0
100302139,MIR1537,microRNA 1537,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
4811,NID1,nidogen 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,10657.0,8415.0
7107,GPR137B,G protein-coupled receptor 137B,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,1485.0,1485.0
56605,ERO1B,endoplasmic reticulum oxidoreductase 1 beta,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,600.0,600.0
128178,EDARADD,EDAR associated death domain,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,2126.0,2126.0
3964,LGALS8,galectin 8,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,1949.0,1949.0
100287902,LGALS8-AS1,LGALS8 antisense RNA 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,7996.0,7996.0
55127,HEATR1,HEAT repeat containing 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,3473.0,3473.0
88,ACTN2,actinin alpha 2,UP,25.0,1.0,8.0,0.8,1508.0,2037.0,7887.0,1508.0
4548,MTR,5-methyltetrahydrofolate-homocysteine methyltransferase,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,3421.0,3421.0
645745,MT1HL1,metallothionein 1H like 1,UP,1.0,0.04,0.0,0.0,6520.0,7696.0,19787.0,6520.0
6262,RYR2,ryanodine receptor 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,4660.0,4660.0
100616141,MIR4428,microRNA 4428,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
57829,ZP4,zona pellucida glycoprotein 4,UP,14.0,0.56,3.0,0.3,3940.0,2874.0,15128.0,2874.0
1131,CHRM3,cholinergic receptor muscarinic 3,UP,25.0,1.0,8.0,0.8,1508.0,2037.0,2866.0,1508.0
100506915,CHRM3-AS2,CHRM3 antisense RNA 2,DOWN,7.0,0.28,4.0,0.4,6048.0,5363.0,18054.0,5363.0
100873984,CHRM3-AS1,CHRM3 antisense RNA 1,UP,9.0,0.36,0.0,0.0,1854.0,1497.0,13222.0,1497.0
645884,RPS7P5,ribosomal protein S7 pseudogene 5,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
56776,FMN2,formin 2,UP,16.0,0.64,4.0,0.4,4233.0,3087.0,13869.0,3087.0
64388,GREM2,"gremlin 2, DAN family BMP antagonist",UP,24.0,0.96,6.0,0.6,1117.0,1141.0,4077.0,1117.0
6000,RGS7,regulator of G protein signaling 7,UP,15.0,0.6,5.0,0.5,7289.0,5561.0,21587.0,5561.0
100422856,MIR3123,microRNA 3123,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
2271,FH,fumarate hydratase,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,22374.0,8415.0
8564,KMO,kynurenine 3-monooxygenase,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,12210.0,8415.0
23596,OPN3,opsin 3,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,16204.0,8415.0
1122,CHML,CHM like Rab escort protein,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,3535.0,3535.0
128025,WDR64,WD repeat domain 64,UP,15.0,0.6,5.0,0.5,7289.0,5561.0,22762.0,5561.0
9156,EXO1,exonuclease 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,18181.0,8415.0
441925,BECN2,beclin 2,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
440738,MAP1LC3C,microtubule associated protein 1 light chain 3 gamma,UP,21.0,0.84,7.0,0.7,5040.0,4767.0,16487.0,4767.0
200150,PLD5,phospholipase D family member 5,UP,21.0,0.84,3.0,0.3,701.0,651.0,9478.0,651.0
9859,CEP170,centrosomal protein 170,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,1017.0,1017.0
10806,SDCCAG8,SHH signaling and ciliogenesis regulator SDCCAG8,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,8759.0,8415.0
100616343,MIR4677,microRNA 4677,UP,3.0,0.12,1.0,0.1,8201.0,7590.0,22410.0,7590.0
10000,AKT3,AKT serine/threonine kinase 3,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,5734.0,5734.0
10472,ZBTB18,zinc finger and BTB domain containing 18,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,3072.0,3072.0
159,ADSS2,adenylosuccinate synthase 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,11599.0,8415.0
257044,CATSPERE,catsper channel auxiliary subunit epsilon,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,6816.0,6816.0
51029,DESI2,desumoylating isopeptidase 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,15468.0,8415.0
116228,COX20,cytochrome c oxidase assembly factor COX20,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,9600.0,8415.0
3192,HNRNPU,heterogeneous nuclear ribonucleoprotein U,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,4082.0,4082.0
106635532,SNORA100,"small nucleolar RNA, H/ACA box 100",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,3650.0,3650.0
84288,EFCAB2,EF-hand calcium binding domain 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,10992.0,8415.0
55083,KIF26B,kinesin family member 26B,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,11144.0,8415.0
111216275,KIF26B-AS1,KIF26B antisense RNA 1,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
64754,SMYD3,SET and MYND domain containing 3,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,12766.0,8415.0
101928089,SMYD3-AS1,SMYD3 antisense RNA 1,UP,2.0,0.08,0.0,0.0,5213.0,6275.0,18434.0,5213.0
64216,TFB2M,"transcription factor B2, mitochondrial",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,17539.0,8415.0
163882,CNST,"consortin, connexin sorting protein",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,6955.0,6955.0
51097,SCCPDH,saccharopine dehydrogenase (putative),DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,5872.0,5872.0
25909,AHCTF1,AT-hook containing transcription factor 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,13190.0,8415.0
57116,ZNF695,zinc finger protein 695,UP,25.0,1.0,4.0,0.4,156.0,211.0,580.0,156.0
100533111,ZNF670-ZNF695,ZNF670-ZNF695 readthrough (NMD candidate),UP,25.0,1.0,4.0,0.4,156.0,211.0,1641.0,156.0
93474,ZNF670,zinc finger protein 670,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,2597.0,2597.0
79862,ZNF669,zinc finger protein 669,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,5523.0,5523.0
7678,ZNF124,zinc finger protein 124,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,791.0,791.0
100500849,MIR3916,microRNA 3916,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,16625.0,8415.0
317705,VN1R5,vomeronasal 1 receptor 5 (gene/pseudogene),UP,6.0,0.24,0.0,0.0,2514.0,2499.0,14640.0,2499.0
84838,ZNF496,zinc finger protein 496,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,1081.0,1081.0
107985115,ZNF496-DT,ZNF496 divergent transcript,UP,24.0,0.96,7.0,0.7,1902.0,1854.0,6358.0,1854.0
114548,NLRP3,NLR family pyrin domain containing 3,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,19620.0,8415.0
127623,OR2B11,olfactory receptor family 2 subfamily B member 11,DOWN,0.0,0.0,1.0,0.1,2655.0,3895.0,14900.0,2655.0
441932,OR2W5P,olfactory receptor family 2 subfamily W member 5 pseudogene,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
148823,GCSAML,germinal center associated signaling and motility like,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,3896.0,3896.0
148824,GCSAML-AS1,GCSAML antisense RNA 1,UP,9.0,0.36,3.0,0.3,7664.0,6758.0,19672.0,6758.0
81472,OR2C3,olfactory receptor family 2 subfamily C member 3,UP,2.0,0.08,0.0,0.0,5213.0,6275.0,18434.0,5213.0
81470,OR2G2,olfactory receptor family 2 subfamily G member 2,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
81469,OR2G3,olfactory receptor family 2 subfamily G member 3,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
441933,OR13G1,olfactory receptor family 13 subfamily G member 1,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
343169,OR6F1,olfactory receptor family 6 subfamily F member 1,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
388761,OR14A2,olfactory receptor family 14 subfamily A member 2,DOWN,0.0,0.0,1.0,0.1,2655.0,3895.0,14900.0,2655.0
343170,OR14K1,olfactory receptor family 14 subfamily K member 1,UP,1.0,0.04,0.0,0.0,6520.0,7696.0,19787.0,6520.0
26188,OR1C1,olfactory receptor family 1 subfamily C member 1,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
284532,OR14A16,olfactory receptor family 14 subfamily A member 16,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
391189,OR11L1,olfactory receptor family 11 subfamily L member 1,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
25893,TRIM58,tripartite motif containing 58,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,22705.0,8415.0
343171,OR2W3,olfactory receptor family 2 subfamily W member 3,UP,17.0,0.68,6.0,0.6,7527.0,5836.0,16223.0,5836.0
343172,OR2T8,olfactory receptor family 2 subfamily T member 8,DOWN,11.0,0.44,7.0,0.7,3963.0,2897.0,14629.0,2897.0
127608,OR2AJ1,olfactory receptor family 2 subfamily AJ member 1,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
284521,OR2L13,olfactory receptor family 2 subfamily L member 13,DOWN,15.0,0.6,8.0,0.8,4730.0,3529.0,21562.0,3529.0
391190,OR2L8,olfactory receptor family 2 subfamily L member 8,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
391191,OR2AK2,olfactory receptor family 2 subfamily AK member 2,UP,1.0,0.04,0.0,0.0,6520.0,7696.0,19787.0,6520.0
26247,OR2L1P,olfactory receptor family 2 subfamily L member 1 pseudogene,UP,8.0,0.32,0.0,0.0,2114.0,1648.0,13816.0,1648.0
81466,OR2L5,olfactory receptor family 2 subfamily L member 5,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
26246,OR2L2,olfactory receptor family 2 subfamily L member 2,DOWN,7.0,0.28,6.0,0.6,2406.0,2382.0,13649.0,2382.0
391192,OR2L3,olfactory receptor family 2 subfamily L member 3,UP,2.0,0.08,0.0,0.0,5213.0,6275.0,18676.0,5213.0
388762,OR2M1P,olfactory receptor family 2 subfamily M member 1 pseudogene,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
127059,OR2M5,olfactory receptor family 2 subfamily M member 5,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
391194,OR2M2,olfactory receptor family 2 subfamily M member 2,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
127062,OR2M3,olfactory receptor family 2 subfamily M member 3,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
26245,OR2M4,olfactory receptor family 2 subfamily M member 4,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
391195,OR2T33,olfactory receptor family 2 subfamily T member 33,DOWN,1.0,0.04,3.0,0.3,1885.0,1934.0,12990.0,1885.0
127064,OR2T12,olfactory receptor family 2 subfamily T member 12,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
391196,OR2M7,olfactory receptor family 2 subfamily M member 7,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
127066,OR14C36,olfactory receptor family 14 subfamily C member 36,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
127074,OR2T4,olfactory receptor family 2 subfamily T member 4,DOWN,0.0,0.0,1.0,0.1,2655.0,3895.0,14900.0,2655.0
254879,OR2T6,olfactory receptor family 2 subfamily T member 6,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
26696,OR2T1,olfactory receptor family 2 subfamily T member 1,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
81458,OR2T7,olfactory receptor family 2 subfamily T member 7,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
401992,OR2T2,olfactory receptor family 2 subfamily T member 2,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
343173,OR2T3,olfactory receptor family 2 subfamily T member 3,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
401993,OR2T5,olfactory receptor family 2 subfamily T member 5,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
391211,OR2G6,olfactory receptor family 2 subfamily G member 6,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
343563,OR2T29,olfactory receptor family 2 subfamily T member 29,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
127068,OR2T34,olfactory receptor family 2 subfamily T member 34,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
127069,OR2T10,olfactory receptor family 2 subfamily T member 10,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
127077,OR2T11,olfactory receptor family 2 subfamily T member 11,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
403244,OR2T35,olfactory receptor family 2 subfamily T member 35,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
403239,OR2T27,olfactory receptor family 2 subfamily T member 27,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
401994,OR14I1,olfactory receptor family 14 subfamily I member 1,UP,1.0,0.04,0.0,0.0,6520.0,7696.0,19787.0,6520.0
101928226,LYPD9P,"LY6/PLAUR domain containing 9, pseudogene",DOWN,0.0,0.0,1.0,0.1,2655.0,3895.0,14900.0,2655.0
646627,LYPD8,LY6/PLAUR domain containing 8,UP,7.0,0.28,1.0,0.1,4480.0,3774.0,23092.0,3774.0
80851,SH3BP5L,SH3 binding domain protein 5 like,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,11879.0,8415.0
100422879,MIR3124,microRNA 3124,UP,4.0,0.16,0.0,0.0,4034.0,3599.0,16421.0,3599.0
79894,ZNF672,zinc finger protein 672,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,10047.0,8415.0
55657,ZNF692,zinc finger protein 692,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,4937.0,4937.0
267002,PGBD2,piggyBac transposable element derived 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,7447.0,7447.0
100189199,TRL-CAA4-1,tRNA-Leu (anticodon CAA) 4-1,UP,1.0,0.04,0.0,0.0,6520.0,7696.0,19787.0,6520.0
100189409,TRE-CTC2-1,tRNA-Glu (anticodon CTC) 2-1,UP,3.0,0.12,0.0,0.0,4480.0,5128.0,17578.0,4480.0
107987367,TRN-GTT26-1,tRNA-Asn (anticodon GTT) 26-1,UP,4.0,0.16,0.0,0.0,4034.0,3599.0,16552.0,3599.0
107987368,TRNAE-UUC,transfer RNA glutamic acid (anticodon UUC),DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
642273,FAM110C,family with sequence similarity 110 member C,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,7837.0,7837.0
26751,SH3YL1,SH3 and SYLF domain containing 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,5349.0,5349.0
52,ACP1,acid phosphatase 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,8276.0,8276.0
285016,ALKAL2,ALK and LTK ligand 2,UP,20.0,0.8,3.0,0.3,1029.0,922.0,11142.0,922.0
129787,TMEM18,transmembrane protein 18,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,2573.0,2573.0
105373354,TMEM18-DT,TMEM18 divergent transcript,UP,25.0,1.0,9.0,0.9,2891.0,4101.0,6594.0,2891.0
101060391,SNTG2-AS1,SNTG2 antisense RNA 1,UP,24.0,0.96,7.0,0.7,1902.0,1854.0,10596.0,1854.0
54221,SNTG2,syntrophin gamma 2,UP,24.0,0.96,8.0,0.8,3793.0,3177.0,8302.0,3177.0
7173,TPO,thyroid peroxidase,UP,25.0,1.0,7.0,0.7,890.0,1230.0,7149.0,890.0
7837,PXDN,peroxidasin,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,6286.0,6286.0
23040,MYT1L,myelin transcription factor 1 like,UP,21.0,0.84,1.0,0.1,224.0,165.0,6700.0,165.0
730811,MYT1L-AS1,MYT1L antisense RNA 1,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
7260,EIPR1,EARP complex and GARP complex interacting protein 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,4290.0,4290.0
51112,TRAPPC12,trafficking protein particle complex subunit 12,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,1224.0,1224.0
55256,ADI1,acireductone dioxygenase 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,3759.0,3759.0
246243,RNASEH1,ribonuclease H1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,2092.0,2092.0
100506054,RNASEH1-DT,RNASEH1 divergent transcript,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,8070.0,8070.0
6201,RPS7,ribosomal protein S7,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,7136.0,7136.0
78989,COLEC11,collectin subfamily member 11,UP,18.0,0.72,6.0,0.6,6048.0,5374.0,15338.0,5374.0
55821,ALLC,allantoicase,UP,8.0,0.32,0.0,0.0,2114.0,1648.0,13860.0,1648.0
728597,DCDC2C,doublecortin domain containing 2C,UP,8.0,0.32,0.0,0.0,2114.0,1648.0,13671.0,1648.0
6664,SOX11,SRY-box transcription factor 11,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,51.0,51.0
